"city","location","latitude","longitude"
"007","Plain_Mobile",47.76862,-120.664474
"007","Plain_Mobile",47.76862,-120.66443
"007","Plain_Mobile",47.76863,-120.66456
"007","Plain_Mobile",47.76863,-120.664474
"007","Plain_Mobile",47.768642,-120.66451
"019","Mobile-Republic",48.649338,-118.73834
"023","Pomeroy",46.474438,-117.61476
"037","Cle Elum Mobile",47.19704,-120.95683
"037","Cle Elum Mobile",47.19752,-120.958206
"037","Cle Elum_Mobile",45.81579,-120.81369
"037","Cle Elum_Mobile",45.8158,-120.81369
"037","Cle Elum_Mobile",45.81581,-120.81373
"037","Cle Elum_Mobile",45.81581,-120.81367
"037","Cle Elum_Mobile",45.81583,-120.81369
"037","Cle Elum_Mobile",47.196945,-120.95874
"037","Cle Elum_Mobile",47.197407,-120.9584
"037","Cle Elum_Mobile",47.197407,-120.95836
"037","Cle Elum_Mobile",47.19745,-120.95812
"037","Cle Elum_Mobile",47.197468,-120.9584
"037","Cle Elum_Mobile",47.19748,-120.95827
"037","Cle Elum_Mobile",47.19748,-120.958145
"037","Cle Elum_Mobile",47.19749,-120.958336
"037","Cle Elum_Mobile",47.197502,-120.95849
"037","Cle Elum_Mobile",47.197514,-120.95836
"037","Cle Elum_Mobile",47.197514,-120.95827
"037","Cle Elum_Mobile",47.197514,-120.958206
"037","Cle Elum_Mobile",47.197514,-120.95818
"037","Cle Elum_Mobile",47.19752,-120.9584
"037","Cle Elum_Mobile",47.19752,-120.958336
"037","Cle Elum_Mobile",47.19752,-120.95829
"037","Cle Elum_Mobile",47.19752,-120.95827
"037","Cle Elum_Mobile",47.19752,-120.95823
"037","Cle Elum_Mobile",47.19752,-120.958206
"037","Cle Elum_Mobile",47.197533,-120.95838
"037","Cle Elum_Mobile",47.197533,-120.95836
"037","Cle Elum_Mobile",47.197533,-120.958336
"037","Cle Elum_Mobile",47.197533,-120.95831
"037","Cle Elum_Mobile",47.197533,-120.95827
"037","Cle Elum_Mobile",47.197533,-120.95825
"037","Cle Elum_Mobile",47.197544,-120.95831
"037","Cle Elum_Mobile",47.197544,-120.95829
"037","Cle Elum_Mobile",47.197544,-120.95827
"037","Cle Elum_Mobile",47.197544,-120.95825
"037","Cle Elum_Mobile",47.197544,-120.95823
"037","Cle Elum_Mobile",47.197544,-120.95818
"037","Cle Elum_Mobile",47.197556,-120.9584
"037","Cle Elum_Mobile",47.197556,-120.95836
"037","Cle Elum_Mobile",47.197556,-120.958336
"037","Cle Elum_Mobile",47.197556,-120.95831
"037","Cle Elum_Mobile",47.197556,-120.95829
"037","Cle Elum_Mobile",47.197556,-120.95827
"037","Cle Elum_Mobile",47.197556,-120.95825
"037","Cle Elum_Mobile",47.197556,-120.958206
"037","Cle Elum_Mobile",47.197567,-120.95836
"037","Cle Elum_Mobile",47.197567,-120.958336
"037","Cle Elum_Mobile",47.197567,-120.95831
"037","Cle Elum_Mobile",47.197567,-120.95829
"037","Cle Elum_Mobile",47.197567,-120.95827
"037","Cle Elum_Mobile",47.197567,-120.95825
"037","Cle Elum_Mobile",47.197567,-120.95823
"037","Cle Elum_Mobile",47.197567,-120.958206
"037","Cle Elum_Mobile",47.197567,-120.95818
"037","Cle Elum_Mobile",47.197567,-120.95816
"037","Cle Elum_Mobile",47.19758,-120.95836
"037","Cle Elum_Mobile",47.19758,-120.958336
"037","Cle Elum_Mobile",47.19758,-120.95831
"037","Cle Elum_Mobile",47.19758,-120.95829
"037","Cle Elum_Mobile",47.19758,-120.95827
"037","Cle Elum_Mobile",47.19758,-120.95825
"037","Cle Elum_Mobile",47.19758,-120.95823
"037","Cle Elum_Mobile",47.197586,-120.95836
"037","Cle Elum_Mobile",47.197586,-120.958336
"037","Cle Elum_Mobile",47.197586,-120.95831
"037","Cle Elum_Mobile",47.197586,-120.95829
"037","Cle Elum_Mobile",47.197586,-120.95827
"037","Cle Elum_Mobile",47.197586,-120.95823
"037","Cle Elum_Mobile",47.197586,-120.958145
"037","Cle Elum_Mobile",47.197586,-120.95812
"037","Cle Elum_Mobile",47.197598,-120.95836
"037","Cle Elum_Mobile",47.197598,-120.95831
"037","Cle Elum_Mobile",47.197598,-120.95829
"037","Cle Elum_Mobile",47.197598,-120.95827
"037","Cle Elum_Mobile",47.197598,-120.95825
"037","Cle Elum_Mobile",47.197598,-120.95823
"037","Cle Elum_Mobile",47.197598,-120.95818
"037","Cle Elum_Mobile",47.197598,-120.95816
"037","Cle Elum_Mobile",47.197598,-120.9581
"037","Cle Elum_Mobile",47.19761,-120.95829
"037","Cle Elum_Mobile",47.19761,-120.95827
"037","Cle Elum_Mobile",47.19761,-120.95825
"037","Cle Elum_Mobile",47.19761,-120.95823
"037","Cle Elum_Mobile",47.19761,-120.958206
"037","Cle Elum_Mobile",47.19761,-120.95818
"037","Cle Elum_Mobile",47.19762,-120.95829
"037","Cle Elum_Mobile",47.19762,-120.95827
"037","Cle Elum_Mobile",47.19762,-120.95825
"037","Cle Elum_Mobile",47.19762,-120.95823
"037","Cle Elum_Mobile",47.19762,-120.958206
"037","Cle Elum_Mobile",47.19763,-120.95831
"037","Cle Elum_Mobile",47.19763,-120.95829
"037","Cle Elum_Mobile",47.19763,-120.95827
"037","Cle Elum_Mobile",47.19763,-120.95825
"037","Cle Elum_Mobile",47.19763,-120.95823
"037","Cle Elum_Mobile",47.19763,-120.95818
"037","Cle Elum_Mobile",47.19764,-120.95836
"037","Cle Elum_Mobile",47.19764,-120.95827
"037","Cle Elum_Mobile",47.19764,-120.95825
"037","Cle Elum_Mobile",47.19764,-120.958206
"037","Cle Elum_Mobile",47.19764,-120.958145
"037","Cle Elum_Mobile",47.19765,-120.95818
"037","Cle Elum_Mobile",47.19765,-120.95812
"037","Cle Elum_Mobile",47.19765,-120.95805
"037","Cle Elum_Mobile",47.197662,-120.95827
"037","Cle Elum_Mobile",47.197662,-120.958145
"037","Cle Elum_Mobile",47.197674,-120.95827
"037","Cle Elum_Mobile",47.197674,-120.95823
"037","Cle Elum_Mobile",47.197685,-120.95827
"037","Cle Elum_Mobile",47.197685,-120.95816
"037","Cle Elum_Mobile",47.197716,-120.95831
"037","Cle Elum_Mobile",47.197727,-120.95808
"037","Cle Elum_Mobile",47.197727,-120.95793
"037","Cle Elum_Mobile",47.197746,-120.95829
"037","Cle Elum_Mobile",47.197758,-120.95829
"037","Cle Elum_Mobile",47.19778,-120.95823
"037","Cle Elum_Mobile",47.197803,-120.957695
"037","Cle Elum_Mobile",47.198444,-120.95804
"037","Cle Elum_Mobile",47.19855,-120.95746
"037","Cle Elum_Mobile",47.67072,-117.27305
"037","Mobile-Goldendale",45.81568,-120.81369
"037","Mobile-Goldendale",45.815735,-120.81371
"037","Mobile-Goldendale",45.815735,-120.81369
"037","Mobile-Goldendale",45.815746,-120.81375
"037","Mobile-Goldendale",45.815746,-120.81371
"037","Mobile-Goldendale",45.815746,-120.81367
"037","Mobile-Goldendale",45.815746,-120.813644
"037","Mobile-Goldendale",45.815758,-120.81375
"037","Mobile-Goldendale",45.815758,-120.81371
"037","Mobile-Goldendale",45.815758,-120.81369
"037","Mobile-Goldendale",45.815758,-120.81367
"037","Mobile-Goldendale",45.815758,-120.81362
"037","Mobile-Goldendale",45.815765,-120.81371
"037","Mobile-Goldendale",45.815765,-120.81369
"037","Mobile-Goldendale",45.815765,-120.81367
"037","Mobile-Goldendale",45.815765,-120.813644
"037","Mobile-Goldendale",45.815777,-120.81373
"037","Mobile-Goldendale",45.815777,-120.81371
"037","Mobile-Goldendale",45.815777,-120.81369
"037","Mobile-Goldendale",45.815777,-120.81367
"037","Mobile-Goldendale",45.815777,-120.813644
"037","Mobile-Goldendale",45.81579,-120.813774
"037","Mobile-Goldendale",45.81579,-120.81373
"037","Mobile-Goldendale",45.81579,-120.81371
"037","Mobile-Goldendale",45.81579,-120.81369
"037","Mobile-Goldendale",45.8158,-120.81375
"037","Mobile-Goldendale",45.8158,-120.81373
"037","Mobile-Goldendale",45.8158,-120.81371
"037","Mobile-Goldendale",45.8158,-120.81369
"037","Mobile-Goldendale",45.8158,-120.81367
"037","Mobile-Goldendale",45.8158,-120.813644
"037","Mobile-Goldendale",45.81581,-120.81375
"037","Mobile-Goldendale",45.81581,-120.81373
"037","Mobile-Goldendale",45.81581,-120.81371
"037","Mobile-Goldendale",45.81581,-120.81369
"037","Mobile-Goldendale",45.815823,-120.81369
"037","Mobile-Goldendale",45.81584,-120.81371
"037","Mobile-Goldendale",45.815865,-120.81369
"037","Mobile-Goldendale",47.198124,-120.9587
"037","Mobile_Cle Elum",47.197266,-120.95926
"037","Mobile_Cle Elum",47.19745,-120.958466
"037","Mobile_Cle Elum",47.19749,-120.958206
"037","Mobile_Cle Elum",47.197502,-120.958206
"037","Mobile_Cle Elum",47.197514,-120.95825
"037","Mobile_Cle Elum",47.197514,-120.95823
"037","Mobile_Cle Elum",47.19752,-120.95825
"037","Mobile_Cle Elum",47.197533,-120.9584
"037","Mobile_Cle Elum",47.197533,-120.95829
"037","Mobile_Cle Elum",47.197533,-120.95825
"037","Mobile_Cle Elum",47.197544,-120.95829
"037","Mobile_Cle Elum",47.197544,-120.95827
"037","Mobile_Cle Elum",47.197544,-120.95823
"037","Mobile_Cle Elum",47.197544,-120.95816
"037","Mobile_Cle Elum",47.197556,-120.95838
"037","Mobile_Cle Elum",47.197556,-120.95827
"037","Mobile_Cle Elum",47.197567,-120.95831
"037","Mobile_Cle Elum",47.197567,-120.95827
"037","Mobile_Cle Elum",47.197567,-120.95823
"037","Mobile_Cle Elum",47.19758,-120.958336
"037","Mobile_Cle Elum",47.19758,-120.95823
"037","Mobile_Cle Elum",47.19758,-120.95818
"037","Mobile_Cle Elum",47.197586,-120.95825
"037","Mobile_Cle Elum",47.197586,-120.95818
"037","Mobile_Cle Elum",47.197586,-120.95808
"037","Mobile_Cle Elum",47.197586,-120.95804
"037","Mobile_Cle Elum",47.197598,-120.95827
"037","Mobile_Cle Elum",47.197598,-120.95823
"037","Mobile_Cle Elum",47.197598,-120.95816
"037","Mobile_Cle Elum",47.197598,-120.95812
"037","Mobile_Cle Elum",47.19761,-120.95831
"037","Mobile_Cle Elum",47.19761,-120.95829
"037","Mobile_Cle Elum",47.19761,-120.958206
"037","Mobile_Cle Elum",47.19761,-120.958015
"037","Mobile_Cle Elum",47.19762,-120.95816
"037","Mobile_Cle Elum",47.19762,-120.95808
"037","Mobile_Cle Elum",47.19762,-120.958015
"037","Mobile_Cle Elum",47.19763,-120.95823
"037","Mobile_Cle Elum",47.19763,-120.95818
"037","Mobile_Cle Elum",47.19764,-120.95829
"037","Mobile_Cle Elum",47.197685,-120.95823
"037","Mobile_Cle Elum",47.197887,-120.95784
"037","Mobile_Cle Elum",47.200905,-120.952545
"039","Mobile-White Salmon",45.73593,-121.488396
"039","Mobile_WhiteSalmon",45.73233,-121.492355
"039","Mobile_WhiteSalmon",45.73233,-121.49231
"039","Mobile_WhiteSalmon",45.73234,-121.492355
"039","Mobile_WhiteSalmon",45.73234,-121.49231
"039","Mobile_WhiteSalmon",45.73235,-121.49237
"039","Mobile_WhiteSalmon",45.73235,-121.492355
"039","Mobile_WhiteSalmon",45.73235,-121.49233
"039","Mobile_WhiteSalmon",45.73235,-121.49231
"039","Mobile_WhiteSalmon",45.73236,-121.49237
"039","Mobile_WhiteSalmon",45.73236,-121.492355
"039","Mobile_WhiteSalmon",45.73236,-121.49233
"039","Mobile_WhiteSalmon",45.73236,-121.49231
"039","Mobile_WhiteSalmon",45.73236,-121.49229
"039","Mobile_WhiteSalmon",45.732372,-121.49233
"039","Mobile_WhiteSalmon",45.732372,-121.49231
"039","Mobile_WhiteSalmon",45.732372,-121.49229
"039","Mobile_WhiteSalmon",45.732384,-121.492355
"039","Mobile_WhiteSalmon",45.732384,-121.49233
"039","Mobile_WhiteSalmon",45.732384,-121.49231
"039","Mobile_WhiteSalmon",45.73239,-121.49237
"039","Mobile_WhiteSalmon",45.73239,-121.492355
"039","Mobile_WhiteSalmon",45.73239,-121.49233
"039","Mobile_WhiteSalmon",45.73239,-121.49231
"039","Mobile_WhiteSalmon",45.73239,-121.49229
"039","Mobile_WhiteSalmon",45.732403,-121.492355
"039","Mobile_WhiteSalmon",45.732403,-121.49233
"039","Mobile_WhiteSalmon",45.732403,-121.49231
"039","Mobile_WhiteSalmon",45.732403,-121.49229
"039","Mobile_WhiteSalmon",45.732414,-121.49233
"039","Mobile_WhiteSalmon",45.732414,-121.49229
"039","Mobile_WhiteSalmon",45.732414,-121.49226
"039","Mobile_WhiteSalmon",48.186474,-117.04903
"039","Mobile_WhiteSalmon",48.18655,-117.04903
"047","Brewster Mobile",48.09868,-119.7796
"047","Brewster_Mobile",48.088757,-119.78454
"047","Brewster_Mobile",48.088768,-119.784515
"047","Brewster_Mobile",48.08878,-119.78449
"047","Brewster_Mobile",48.08879,-119.78456
"047","Brewster_Mobile",48.08881,-119.78454
"047","Brewster_Mobile",48.08881,-119.784515
"047","Brewster_Mobile",48.08881,-119.78449
"047","Brewster_Mobile",48.08882,-119.78456
"047","Brewster_Mobile",48.08882,-119.78449
"047","Brewster_Mobile",48.08882,-119.78447
"047","Brewster_Mobile",48.088833,-119.78456
"047","Brewster_Mobile",48.088844,-119.78447
"047","Brewster_Mobile",48.088852,-119.78447
"047","Brewster_Mobile",48.088852,-119.784454
"051","Mobile_Newport",48.18639,-117.04907
"051","Mobile_Newport",48.18639,-117.048874
"051","Mobile_Newport",48.1864,-117.04903
"051","Mobile_Newport",48.186413,-117.048874
"051","Mobile_Newport",48.18643,-117.04898
"051","Mobile_Newport",48.186443,-117.04909
"051","Mobile_Newport",48.186443,-117.04903
"051","Mobile_Newport",48.186443,-117.049
"051","Mobile_Newport",48.186443,-117.04894
"051","Mobile_Newport",48.186455,-117.049
"051","Mobile_Newport",48.186455,-117.04898
"051","Mobile_Newport",48.186455,-117.048965
"051","Mobile_Newport",48.186462,-117.04924
"051","Mobile_Newport",48.186462,-117.049194
"051","Mobile_Newport",48.186462,-117.04918
"051","Mobile_Newport",48.186462,-117.04907
"051","Mobile_Newport",48.186462,-117.04903
"051","Mobile_Newport",48.186474,-117.049194
"051","Mobile_Newport",48.186474,-117.04918
"051","Mobile_Newport",48.186474,-117.04905
"051","Mobile_Newport",48.186474,-117.04903
"051","Mobile_Newport",48.186474,-117.049
"051","Mobile_Newport",48.186485,-117.04916
"051","Mobile_Newport",48.186485,-117.04913
"051","Mobile_Newport",48.186485,-117.04911
"051","Mobile_Newport",48.186485,-117.04907
"051","Mobile_Newport",48.186485,-117.049
"051","Mobile_Newport",48.186485,-117.04898
"051","Mobile_Newport",48.186485,-117.048965
"051","Mobile_Newport",48.186497,-117.04922
"051","Mobile_Newport",48.186497,-117.04907
"051","Mobile_Newport",48.18651,-117.04924
"051","Mobile_Newport",48.18651,-117.049194
"051","Mobile_Newport",48.18651,-117.04913
"051","Mobile_Newport",48.18651,-117.04907
"051","Mobile_Newport",48.18652,-117.04924
"051","Mobile_Newport",48.18652,-117.049194
"051","Mobile_Newport",48.18652,-117.04903
"051","Mobile_Newport",48.18654,-117.04903
"051","Mobile_Newport",48.186573,-117.04918
"051","Mobile_Newport_2017",47.76863,-120.6645
"051","Mobile_Newport_2017",48.186485,-117.04905
"051","Mobile_Plain",47.76863,-120.6645
"051","Newport_Mobile",46.558083,-120.49474
"051","Newport_Mobile",46.5592,-120.4947
"051","Newport_Mobile",47.197414,-120.958145
"051","Newport_Mobile",47.197586,-120.95827
"051","Newport_Mobile",48.18639,-117.04907
"051","Newport_Mobile",48.18639,-117.04905
"051","Newport_Mobile",48.186443,-117.04905
"051","Newport_Mobile",48.186462,-117.04913
"051","Newport_Mobile",48.186474,-117.04907
"051","Newport_Mobile",48.186485,-117.04911
"051","Newport_Mobile",48.186497,-117.04909
"051","Newport_Mobile",48.18651,-117.04909
"051","Newport_Mobile",48.18651,-117.04907
"051","Newport_Mobile",48.18652,-117.04913
"051","Newport_Mobile",48.18652,-117.04905
"051","Newport_Mobile",48.186527,-117.04905
"077","Mobile-Yakima",46.558086,-120.49682
"077","Mobile-Yakima",46.99364,-120.545
"ABBEVILLE","Due West",34.3253,-82.3861
"Aberdeen","Aberdeen-Division St",46.9772,-123.8317
"Aberdeen","Taholah-Quinault Tri",47.3398,-124.2918
"ADA","Garden City",43.64789,-116.26941
"ADA","Near Road",43.59393,-116.38125
"ADAIR","STILWELL CASTNET & N",35.7506,-94.6697
"ADAMS","Adams-Birch",39.8281,-104.93645
"ADAMS","Ritzville-Alder St",47.128,-118.3819
"ADAMS","West Union",38.79471,-83.53399
"Adrian","TECUMSEH",41.9956,-83.9467
"Akron","Akron - NIHF_STEM",41.07914,-81.51627
"Akron","Akron NIFH/STEM",41.07914,-81.51627
"Akron","East High School",41.063526,-81.468956
"Akron","East HS",41.063526,-81.468956
"Akron","Lake Rockwell",41.182465,-81.33048
"Akron","NIFH STEM MS",41.07914,-81.51627
"Akron","Patterson Park",41.106487,-81.50355
"ALACHUA","Paynes Prairie Farm",29.56615,-82.26607
"ALAMEDA","Berkeley Aquatic Par",37.864765,-122.30274
"Albany","Albany",31.5767,-84.1002
"Albany-Lebanon","Albany - Calapooia S",44.61569,-123.09145
"Albany-Lebanon","Sweet Home - Fire De",44.3958,-122.7305
"Albany-Schenectady-Troy","Albany",42.6425,-73.7547
"Albany-Schenectady-Troy","ALBNY",42.6425,-73.7547
"Albany-Schenectady-Troy","Loudonville",42.6769,-73.7556
"Albany-Schenectady-Troy","Stillwater",43.0122,-73.6492
"Albuquerque","2LL Los Lunas",34.8147,-106.7397
"Albuquerque","Bernalillo",35.2994,-106.5483
"Albuquerque","Del Norte",35.1353,-106.5847
"Albuquerque","Jefferson",35.1441,-106.6044
"Albuquerque","North Valley",35.1878,-106.6039
"Albuquerque","South Valley",35.0186,-106.6519
"Albuquerque","Tramway",35.185,-106.5077
"ALEXANDER","Taylorsville Liledou",35.9138,-81.191
"ALEXANDER","Taylorsville Liledou",35.9139,-81.191
"Allegan","HOLLAND",42.7678,-86.1486
"ALLEGANY","Horse Rock",39.4452,-79.0691
"ALLEGANY","Horse Rock",39.483616,-79.02638
"ALLEGANY","Moran",39.4864,-79.0638
"Allentown-Bethlehem-Easton","ALLE",40.6119,-75.4325
"Allentown-Bethlehem-Easton","Allentown",40.6119,-75.4325
"Allentown-Bethlehem-Easton","EAS2",40.6922,-75.2372
"Allentown-Bethlehem-Easton","FREE",40.6281,-75.3411
"Allentown-Bethlehem-Easton","Freemansburg",40.6281,-75.3411
"Altoona","ALTO",40.515,-78.3889
"Altoona","Altoona",40.515,-78.3889
"AMADOR","Jackson - Clinton",38.34,-120.7625
"AMADOR","Jackson - Clinton",38.342606,-120.76443
"AMADOR","Jackson - Clinton",38.34261,-120.76443
"Amarillo","Amarillo Texas A&M C",35.2006,-101.9083
"Amarillo","Palo Duro",34.8803,-101.6649
"Americus","Leslie",31.9531,-84.0794
"Ames","SLATER",41.8829,-93.6879
"Anchorage","Garden",61.20586,-149.8246
"Anchorage","Laurel",61.181118,-149.834
"Anchorage","Parkgate (Eagle Rive",61.3267,-149.5697
"ANCHORAGE","Butte",61.534164,-149.03166
"ANCHORAGE","Palmer",61.599,-149.104
"Anderson","Anderson-Eastside El",40.125557,-85.65222
"Anderson","Anderson-Eastside El",40.12569,-85.65213
"Anderson","Big Creek",34.6232,-82.5321
"Anderson","Emporia",40.0025,-85.6569
"ANDERSON","Freels",35.965,-84.2231
"ANDERSON","Garrison Arena",33.183018,-80.03071
"ANDERSON","Garrison Arena",34.63596,-82.81067
"ANDREW","Savannah",39.9544,-94.849
"ANDREW","SAVANNAH",39.9544,-94.84901
"ANDREW","SAVANNAH",39.9544,-94.849
"Ann Arbor","Ann Arbor",42.4164,-83.9019
"Ann Arbor","YPSILANTI",42.24,-83.5997
"ANNE ARUNDEL","Downs Park",39.10995,-76.433075
"Appleton","APPLETON AAL",44.3069,-88.3956
"ARAPAHOE","Aurora East",39.638542,-104.56906
"ARCHULETA","7004",37.20586,-107.25412
"Ardmore","Burneyville",33.8825,-97.2758
"Ardmore","Healdton",34.2569,-97.4742
"Arkadelphia","Caddo Valley",34.1795,-93.0988
"AROOSTOOK","Ashland",46.604,-68.4135
"AROOSTOOK","Littleton",46.22873,-67.88257
"AROOSTOOK","Madawaska PSB",47.3553,-68.3211
"AROOSTOOK","MICMAC",46.6964,-68.0331
"AROOSTOOK","Presque Isle Riversi",46.6823,-68.0162
"Asheville","BDED",35.6062,-82.5844
"Asheville","BDED",35.6075,-82.5833
"Asheville","BNTCR",35.5,-82.6
"Asheville","FRYPAN",35.379166,-82.7925
"Asheville","FRYPAN",35.3792,-82.7925
"Asheville","PURCHASE",35.587143,-83.07416
"Asheville","PURCHASE",35.5872,-83.0753
"Asheville","Skyland DRR",35.48186,-82.509865
"ASHLAND","Bad River Tribal Sch",46.6144,-90.6986
"ASHLAND","BAD RIVER TRIBAL SCH",46.6144,-90.6986
"Ashtabula","Conneaut",41.959694,-80.57281
"ASOTIN","Clarkston-13th St",46.4256,-117.0598
"Athens","ATHENS",35.4511,-84.5992
"Athens","Athens Supersite",39.308,-82.1183
"Athens-Clarke County","Athens",33.925,-83.3575
"Atlanta","SPARTAN - Emory University",33.688,-84.29
"Atlanta-Sandy Springs-Marietta","Confederate Ave",33.7206,-84.3578
"Atlanta-Sandy Springs-Marietta","Conyers",33.5856,-84.0667
"Atlanta-Sandy Springs-Marietta","Dawsonville",34.3778,-84.0561
"Atlanta-Sandy Springs-Marietta","Douglasville",33.7433,-84.7789
"Atlanta-Sandy Springs-Marietta","Georgia Station",33.1787,-84.4052
"Atlanta-Sandy Springs-Marietta","Gwinnett Tech",33.9636,-84.0664
"Atlanta-Sandy Springs-Marietta","Kennesaw",34.0144,-84.6075
"Atlanta-Sandy Springs-Marietta","McDonough",33.4347,-84.1617
"Atlanta-Sandy Springs-Marietta","Newnan",33.4039,-84.7461
"Atlanta-Sandy Springs-Marietta","NR-285",33.698612,-84.272606
"Atlanta-Sandy Springs-Marietta","NR-Georgia Tech",33.778316,-84.39142
"Atlanta-Sandy Springs-Marietta","South DeKalb",33.6906,-84.2731
"Atlanta-Sandy Springs-Marietta","United Ave",33.7206,-84.3578
